ID,Department Name,Parent Department/External ID
100000-101078-103632-100374-100379-104391-104231,FS/Wpg/B,100000-101078-103632-100374-100379-104391
100000-101078-103632-100374-100379-100385,File Management Centre/Edm,100000-101078-103632-100374-100379
100000-101078-103632-100374-100379-100385-105133,FS/FMC/Edm/PEN/E,100000-101078-103632-100374-100379-100385
100000-101078-103632-100374-100379-100385-103690,SF/Edm/P-A,100000-101078-103632-100374-100379-100385
100000-101078-103632-100374-100379-100385-102079,SF/Edm/AE-B,100000-101078-103632-100374-100379-100385
100000-101078-103632-100374-100379-100385-100485,FS/Edm/FMC/EI-A,100000-101078-103632-100374-100379-100385
100000-101078-103632-100374-100379-100385-104929,File management Centre/EDM-A,100000-101078-103632-100374-100379-100385
100000-101078-103632-100374-100379-101523,Foundation Services /Vic,100000-101078-103632-100374-100379
100000-101078-103632-100374-100379-101523-104804,Foundation Services T. L.,100000-101078-103632-100374-100379-101523
100000-101078-103632-100374-100379-101523-102078,FS/Vic-A,100000-101078-103632-100374-100379-101523
100000-101078-103632-100374-100379-101523-102090,FS/Vic-C,100000-101078-103632-100374-100379-101523
100000-101078-103632-100374-100379-101523-100350,FS/Vic-E,100000-101078-103632-100374-100379-101523
100000-101078-103632-100374-100379-101523-102088,FS/Vic-B,100000-101078-103632-100374-100379-101523
100000-101078-103632-100374-100379-101523-100484,FS/Vic-D,100000-101078-103632-100374-100379-101523
100000-101078-103632-100374-100379-101540,CPP/Operations/Victoria 1,100000-101078-103632-100374-100379
100000-101078-103632-100374-100379-101540-105168,CPP/OPS/VIC-E,100000-101078-103632-100374-100379-101540
100000-101078-103632-100374-100379-101540-102087,CPP/Vic-B,100000-101078-103632-100374-100379-101540
100000-101078-103632-100374-100379-101540-103759,CPP/Vic-E,100000-101078-103632-100374-100379-101540
100000-101078-103632-100374-100379-101540-102086,CPP/Vic-A,100000-101078-103632-100374-100379-101540
100000-101078-103632-100374-100379-101540-103758,CPP/Vic-D,100000-101078-103632-100374-100379-101540
100000-101078-103632-100374-100379-101540-102089,CPP/Vic-C,100000-101078-103632-100374-100379-101540
100000-101078-103632-100374-100379-101540-105167,CPP/OPS/VIC-C,100000-101078-103632-100374-100379-101540
100000-101078-103632-100374-100379-101540-105753,Canada Pension Plan,100000-101078-103632-100374-100379-101540
100000-101078-103632-100374-100379-105092,CPP/Operations/Victoria 2,100000-101078-103632-100374-100379
100000-101078-103632-100374-100379-105093,CPP/Operations/Winnipeg 2,100000-101078-103632-100374-100379
100000-101078-103632-100374-100379-105093-100349,CPP/Wpg/CCS,100000-101078-103632-100374-100379-105093
100000-101078-103632-100374-100379-105093-102083,CPP/Wpg/C,100000-101078-103632-100374-100379-105093
100000-101078-103632-100374-100379-105093-105159,CPP/Ops/Wgp-J,100000-101078-103632-100374-100379-105093
100000-101078-103632-100374-100379-105093-104230,CPP/Wpg/B,100000-101078-103632-100374-100379-105093
100000-101078-103632-100374-100379-100348,CPP/Operations/Winnipeg 1,100000-101078-103632-100374-100379
100000-101078-103632-100374-100379-100348-102084,CPP/Wpg/D,100000-101078-103632-100374-100379-100348
100000-101078-103632-100374-100379-100348-104228,CPP/Wpg/A,100000-101078-103632-100374-100379-100348
100000-101078-103632-100374-100379-100348-105886,CPP/Ops/Wpg-H,100000-101078-103632-100374-100379-100348
100000-101078-103632-100374-100379-100348-104229,CPP/Wpg/E,100000-101078-103632-100374-100379-100348
100000-101078-103632-100374-100379-100348-105885,CPP/Ops/Wpg-G,100000-101078-103632-100374-100379-100348
100000-101078-103632-100374-100401,BDSB/EI/Operations/WT,100000-101078-103632-100374
100000-101078-103632-100374-100401-104282,EI/Operations/Calgary,100000-101078-103632-100374-100401
100000-101078-103632-100374-100401-104282-100406,EI-Edmonton file Mgt Ctre-B,100000-101078-103632-100374-100401-104282
100000-101078-103632-100374-100401-104282-100411,EI/Ops/Edm1-A,100000-101078-103632-100374-100401-104282
100000-101078-103632-100374-100401-104282-102044,EI/Ops/Edm2 - E,100000-101078-103632-100374-100401-104282
100000-101078-103632-100374-100401-104282-105838,Team Leader,100000-101078-103632-100374-100401-104282
100000-101078-103632-100374-100401-104282-102039,EI/Ops/Edm2 - F,100000-101078-103632-100374-100401-104282
100000-101078-103632-100374-100401-101499,EI/Operations/Edmonton/Canada,100000-101078-103632-100374-100401
100000-101078-103632-100374-100401-101499-102035,EI-Edmonton file Mgt Ctre-C,100000-101078-103632-100374-100401-101499
100000-101078-103632-100374-100401-101499-102042,EI/Ops/Edm1-D,100000-101078-103632-100374-100401-101499
100000-101078-103632-100374-100401-101499-102037,EI/Ops/Edm2 - B,100000-101078-103632-100374-100401-101499
100000-101078-103632-100374-100401-101499-105510,EI/Ops/Edm2-A,100000-101078-103632-100374-100401-101499
100000-101078-103632-100374-100401-101499-102032,EI/Ops/EDM1-B,100000-101078-103632-100374-100401-101499
100000-101078-103632-100374-100401-100524,EI/Operations/Edmonton/Roper,100000-101078-103632-100374-100401
100000-101078-103632-100374-100401-100524-102033,EI-Edmonton file Mgt Ctre,100000-101078-103632-100374-100401-100524
100000-101078-103632-100374-100401-101545,EI/Operations/Edmonton/Cap44,100000-101078-103632-100374-100401
100000-101078-103632-100374-100401-101545-102041,EI/Ops/Edm1-C,100000-101078-103632-100374-100401-101545
100000-101078-103632-100374-100401-101545-102045,EI - Edmonton 2,100000-101078-103632-100374-100401-101545
100000-101078-103632-100374-100401-101545-102038,EI/Ops/Edm2 - C,100000-101078-103632-100374-100401-101545
100000-101078-103632-100374-100401-101545-102043,EI/Ops/Edm2 - D,100000-101078-103632-100374-100401-101545
100000-101078-103632-100374-100401-101545-102034,EI-Edmonton file Mgt Ctre-A,100000-101078-103632-100374-100401-101545
100000-101078-103632-100374-100401-101545-105842,EI/Ops/Edm2-C,100000-101078-103632-100374-100401-101545
100000-101078-103632-100374-100401-101545-102036,EI-Edmonton file Mgt Ctre-D,100000-101078-103632-100374-100401-101545
100000-101078-103632-100374-100401-101545-102040,EI/Ops/Edm2 - G,100000-101078-103632-100374-100401-101545
100000-101078-103632-100374-100401-101528,EI/Operations/Kamloops 1,100000-101078-103632-100374-100401
100000-101078-103632-100374-100401-101528-101909,EI/Ops/Kamloops-D,100000-101078-103632-100374-100401-101528
100000-101078-103632-100374-100401-101528-101907,EI/Ops/Kamloops-B,100000-101078-103632-100374-100401-101528
100000-101078-103632-100374-100401-101528-101906,EI/Ops/Kamloops-A,100000-101078-103632-100374-100401-101528
100000-101078-103632-100374-100401-101528-101908,EI/Ops/Kamloops-C,100000-101078-103632-100374-100401-101528
100000-101078-103632-100374-100401-101528-101910,EI/Ops/Kamloops-E,100000-101078-103632-100374-100401-101528
100000-101078-103632-100374-100401-101528-101912,EI/Ops/Kamloops-G,100000-101078-103632-100374-100401-101528
100000-101078-103632-100374-100401-101528-101911,EI/Ops/Kamloops-F,100000-101078-103632-100374-100401-101528
100000-101078-103632-100374-100401-101528-104100,EI/Ops/Kamloops-I,100000-101078-103632-100374-100401-101528
100000-101078-103632-100374-100401-101528-104101,EI/Ops/Kamloops-J,100000-101078-103632-100374-100401-101528
100000-101078-103632-100374-100401-101528-101988,EI/Ops/Kamloops-H,100000-101078-103632-100374-100401-101528
100000-101078-103632-100374-100401-101528-104253,EI/Ops/Kamloops-K,100000-101078-103632-100374-100401-101528
100000-101078-103632-100374-100401-101530,EI/Operations/Kamloops 2,100000-101078-103632-100374-100401
100000-101078-103632-100374-100401-101506,EI/Operations/Vancouver/IPOC,100000-101078-103632-100374-100401
100000-101078-103632-100374-100401-101506-102074,EI/IPOC/W-T-A,100000-101078-103632-100374-100401-101506
100000-101078-103632-100374-100401-101506-102055,EI/Ops/LM1 - F,100000-101078-103632-100374-100401-101506
100000-101078-103632-100374-100401-101506-102076,EI/IPOC/W-T-D,100000-101078-103632-100374-100401-101506
100000-101078-103632-100374-100401-101506-102054,AE/OP/LM1 - D,100000-101078-103632-100374-100401-101506
100000-101078-103632-100374-100401-101535,EI/Operations/Nanaimo 2,100000-101078-103632-100374-100401
100000-101078-103632-100374-100401-101535-102050,EI/Ops/Nanaimo-C,100000-101078-103632-100374-100401-101535
100000-101078-103632-100374-100401-101535-102051,EI/Ops/Nanaimo-D,100000-101078-103632-100374-100401-101535
100000-101078-103632-100374-100401-101535-102048,EI/Ops/Nanaimo-A,100000-101078-103632-100374-100401-101535
100000-101078-103632-100374-100401-101535-102052,EI/Ops/Nanaimo-E,100000-101078-103632-100374-100401-101535
100000-101078-103632-100374-100401-101535-102049,EI/Ops/Nanaimo-B,100000-101078-103632-100374-100401-101535
100000-101078-103632-100374-100401-101535-103780,EI/Ops/Nanaimo-F,100000-101078-103632-100374-100401-101535
100000-101078-103632-100374-100401-101535-103782,EI/IPOC/W-T-F,100000-101078-103632-100374-100401-101535
100000-101078-103632-100374-100401-101413,EI/Operations/Vancouver 2,100000-101078-103632-100374-100401
100000-101078-103632-100374-100401-101413-102065,EI/Ops/LM2-F,100000-101078-103632-100374-100401-101413
100000-101078-103632-100374-100401-101413-102066,EI/Ops/LM2-I,100000-101078-103632-100374-100401-101413
100000-101078-103632-100374-100401-101413-102069,EI/Ops/LM2-B,100000-101078-103632-100374-100401-101413
100000-101078-103632-100374-100401-101413-102070,EI/Ops/LM2-C,100000-101078-103632-100374-100401-101413
100000-101078-103632-100374-100401-101413-103850,EI/Ops/Vancouver2,100000-101078-103632-100374-100401-101413
100000-101078-103632-100374-100401-101413-102062,EI/Ops/LM1 - H,100000-101078-103632-100374-100401-101413
100000-101078-103632-100374-100401-101415,EI/Operations/Vancouver 1,100000-101078-103632-100374-100401
100000-101078-103632-100374-100401-101415-102053,EI/Ops/LM1 - B,100000-101078-103632-100374-100401-101415
100000-101078-103632-100374-100401-101415-102060,EI/Ops/LM1 - C,100000-101078-103632-100374-100401-101415
100000-101078-103632-100374-100401-101415-102064,EI/Ops/LM2-L,100000-101078-103632-100374-100401-101415
100000-101078-103632-100374-100401-101415-103774,EI/Ops/Vancouver1,100000-101078-103632-100374-100401-101415
100000-101078-103632-100374-100401-101415-102068,EI/Ops/LM1 - E,100000-101078-103632-100374-100401-101415
100000-101078-103632-100374-100401-102073,EI/Operations/Vancouver 3,100000-101078-103632-100374-100401
100000-101078-103632-100374-100401-102073-104333,EI/Ops/LM2-Q,100000-101078-103632-100374-100401-102073
100000-101078-103632-100374-100401-102073-102061,EI/Ops/LM1 - J,100000-101078-103632-100374-100401-102073
100000-101078-103632-100374-100401-102073-102072,EI/Ops/LM2-N,100000-101078-103632-100374-100401-102073
100000-101078-103632-100374-100401-102073-102071,EI/Ops/LM2-G,100000-101078-103632-100374-100401-102073
100000-101078-103632-100374-100401-102073-102053,EI/Ops/LM1 - B,100000-101078-103632-100374-100401-102073
100000-101078-103632-100374-100401-102073-104310,Employment Ins/Ops/Vancouver,100000-101078-103632-100374-100401-102073
100000-101078-103632-100374-100401-102073-103774,EI/Ops/Vancouver1,100000-101078-103632-100374-100401-102073
100000-101078-103632-100374-100401-104302,EI/Operations/Regina 2,100000-101078-103632-100374-100401
100000-101078-103632-100374-100401-104302-104376,Employment Ins/Ops/Regina-B,100000-101078-103632-100374-100401-104302
100000-101078-103632-100374-100401-104302-102157,EI/Ops/Regina-B,100000-101078-103632-100374-100401-104302
100000-101078-103632-100374-100401-104302-104252,EI/Ops/Regina-H,100000-101078-103632-100374-100401-104302
100000-101078-103632-100374-100401-104302-104124,EI/Ops/Regina-F,100000-101078-103632-100374-100401-104302
100000-101078-103632-100374-100401-104302-104126,EI/Ops/Regina-G,100000-101078-103632-100374-100401-104302
100000-101078-103632-100374-100401-101445,EI/Operations/Regina 1,100000-101078-103632-100374-100401
100000-101078-103632-100374-100401-101445-103697,EI/Ops/Regina-E,100000-101078-103632-100374-100401-101445
100000-101078-103632-100374-100401-101445-102031,EI/Ops/Regina-D,100000-101078-103632-100374-100401-101445
100000-101078-103632-100374-100401-101445-103747,Employment Ins/Ops/Regina,100000-101078-103632-100374-100401-101445
100000-101078-103632-100374-100401-101445-102030,EI/Ops/Regina-C,100000-101078-103632-100374-100401-101445
100000-101078-103632-100374-100401-101445-102156,EI/Ops/Regina-A,100000-101078-103632-100374-100401-101445
100000-101078-103632-100474,"Integrity Services Branch, W-T",100000-101078-103632
100000-101078-103632-100474-100402,ISB (W-T)/Ops/Prairies,100000-101078-103632-100474
100000-101078-103632-100474-100402-101527,ISB (W-T)/OPS/TFW/Prairies,100000-101078-103632-100474-100402
100000-101078-103632-100474-100402-101527-100371,ISB/Ops/Calgary-A,100000-101078-103632-100474-100402-101527
100000-101078-103632-100474-100402-101527-101914,ISB/Ops/Calgary-B,100000-101078-103632-100474-100402-101527
100000-101078-103632-100474-100402-100362,ISB (W-T)/Ops/SK,100000-101078-103632-100474-100402
100000-101078-103632-100474-100402-100362-105744,RC6076,100000-101078-103632-100474-100402-100362
100000-101078-103632-100474-100402-100362-104250,ISB/OPS/PrairiesTFW,100000-101078-103632-100474-100402-100362
100000-101078-103632-100474-100402-100362-104251,ISB/OPS/Prairies TFW-D,100000-101078-103632-100474-100402-100362
100000-101078-103632-100474-100402-100362-104249,ISB/OPS/Prairies TFW-B,100000-101078-103632-100474-100402-100362
100000-101078-103632-100474-100402-100362-104085,ISB/OPS/Prairies TFW-A,100000-101078-103632-100474-100402-100362
100000-101078-103632-100474-100402-100326,ISB (W-T)/OPS/SISO,100000-101078-103632-100474-100402
100000-101078-103632-100474-100402-100326-105276,ISB/OPS/Winnipeg-A,100000-101078-103632-100474-100402-100326
100000-101078-103632-100474-100402-100326-100335,ISB/Ops/Winnipeg,100000-101078-103632-100474-100402-100326
100000-101078-103632-100474-100402-100326-100336,ISB/Ops/Brandon,100000-101078-103632-100474-100402-100326
100000-101078-103632-100474-100402-100326-100337,ISB/Ops/Regina-A,100000-101078-103632-100474-100402-100326
100000-101078-103632-100474-100402-100326-104039,ISB/Ops/Saskatoon-A,100000-101078-103632-100474-100402-100326
100000-101078-103632-100474-100402-101500,ISB (W-T)/Ops/Calgary-Leth,100000-101078-103632-100474-100402
100000-101078-103632-100474-100402-101500-100372,ISB/Ops/Edmonton-A,100000-101078-103632-100474-100402-101500
100000-101078-103632-100474-100402-101500-101917,ISB/Ops/Edmonton-C,100000-101078-103632-100474-100402-101500
100000-101078-103632-100474-100402-101500-101916,ISB/Ops/Edmonton-B,100000-101078-103632-100474-100402-101500
100000-101078-103632-100474-100402-101501,ISB/ (W-T)Ops/Edmonton,100000-101078-103632-100474-100402
100000-101078-103632-100474-100402-101501-101921,ISB/Ops/Edmonton-G,100000-101078-103632-100474-100402-101501
100000-101078-103632-100474-100402-101501-103698,ISB/Ops/Edmonton-F,100000-101078-103632-100474-100402-101501
100000-101078-103632-100474-100402-101501-101918,ISB/Ops/Edmonton-E,100000-101078-103632-100474-100402-101501
100000-101078-103632-100474-101343,ISB (W-T)/BE,100000-101078-103632-100474
100000-101078-103632-100474-101343-100449,ISB (W-T)/BE EI,100000-101078-103632-100474-101343
100000-101078-103632-100474-101343-104108,ISB (W-T)/BE TFW/IMP,100000-101078-103632-100474-101343
100000-101078-103632-100474-101343-105241,ISB (W-T)/BE B Intel & Enforce,100000-101078-103632-100474-101343
100000-101078-103632-100474-101343-101919,ISB/BE CPP/OAS/IM/LIF/SPA,100000-101078-103632-100474-101343
100000-101078-103632-100474-100443,ISB (W-T)/Ops/Pac & N,100000-101078-103632-100474
100000-101078-103632-100474-100443-101537,ISB (W-T)/Ops/Vancouver Island,100000-101078-103632-100474-100443
100000-101078-103632-100474-100443-101537-100448,ISB/OPS/Nanaimo BC,100000-101078-103632-100474-100443-101537
100000-101078-103632-100474-100443-101537-101930,ISB/OPS/Victoria BC,100000-101078-103632-100474-100443-101537
100000-101078-103632-100474-100443-100403,ISB (W-T)/OPS/North BC & Terr,100000-101078-103632-100474-100443
100000-101078-103632-100474-100443-100403-100450,ISB/OPS/PG & Terrace,100000-101078-103632-100474-100443-100403
100000-101078-103632-100474-100443-100403-100339,ISB/OPS/GP & Terr,100000-101078-103632-100474-100443-100403
100000-101078-103632-100474-100443-100403-101929,ISB/Ops/Prince George-A,100000-101078-103632-100474-100443-100403
100000-101078-103632-100474-100443-101386,ISB (W-T)/OPS/TFW/Pac & N,100000-101078-103632-100474-100443
100000-101078-103632-100474-100443-101386-105381,Team Leader,100000-101078-103632-100474-100443-101386
